"year","source","flow","destination","weight","value"
2010,"Lithuania","import","Brazil",,17653
2010,"Lithuania","import","Canada",,2588
2010,"Lithuania","import","China",,2882
2010,"Lithuania","import","Czech Rep.",,768988
2010,"Lithuania","import","Denmark",,30903
2010,"Lithuania","import","Estonia",,45373
2010,"Lithuania","import","Finland",,322946
2010,"Lithuania","import","France",,80299
2010,"Lithuania","import","Germany",,1285654
2010,"Lithuania","import","China, Hong Kong SAR",,8907
2010,"Lithuania","import","Israel",,6241
2010,"Lithuania","import","Italy",,196234
2010,"Lithuania","import","Japan",,7279
2010,"Lithuania","import","Latvia",,22143
2010,"Lithuania","import","Luxembourg",,617708
2010,"Lithuania","import","Other Asia, nes",,18380
2010,"Lithuania","import","Norway",,134557
2010,"Lithuania","import","Poland",,107
2010,"Lithuania","import","Russian Federation",,143034
2010,"Lithuania","import","Slovenia",,70966
2010,"Lithuania","import","Spain",,194248
2010,"Lithuania","import","Sweden",,165662
2010,"Lithuania","import","Switzerland",,14141
2010,"Lithuania","import","Turkey",,87768
2010,"Lithuania","import","United Kingdom",,239
2010,"Lithuania","import","USA",,317306
2010,"Luxembourg","import","World",,5421707
2010,"Luxembourg","import","Australia",,3585
2010,"Luxembourg","import","Austria",,58331
2010,"Luxembourg","import","Belgium",,1611226
2010,"Luxembourg","import","Brazil",,163773
2010,"Luxembourg","import","China",,19517
2010,"Luxembourg","import","Czech Rep.",,32790
2010,"Luxembourg","import","Finland",,79041
2010,"Luxembourg","import","France",,38564
2010,"Luxembourg","import","Germany",,2468956
2010,"Luxembourg","import","Israel",,26884
2010,"Luxembourg","import","Italy",,139492
2010,"Luxembourg","import","Japan",,51527
2010,"Luxembourg","import","Kazakhstan",,1093
2010,"Luxembourg","import","Other Asia, nes",,412
2010,"Luxembourg","import","Netherlands",,54233
2010,"Luxembourg","import","Other Europe, nes",,32681
2010,"Luxembourg","import","Portugal",,2953
2010,"Luxembourg","import","Russian Federation",,24411
2010,"Luxembourg","import","Slovakia",,7643
2010,"Luxembourg","import","Spain",,2149
2010,"Luxembourg","import","Sweden",,176
2010,"Luxembourg","import","Switzerland",,351920
2010,"Luxembourg","import","Turkey",,6161
2010,"Luxembourg","import","Ukraine",,253
2010,"Luxembourg","import","United Kingdom",,1850
2010,"Luxembourg","import","USA",,225500
2010,"Luxembourg","import","Areas, nes",,16588
2010,"China, Macao SAR","import","World",,301504
2010,"China, Macao SAR","import","Australia",,2499
2010,"China, Macao SAR","import","Austria",,38178
2010,"China, Macao SAR","import","Canada",,32373
2010,"China, Macao SAR","import","China",,10018
2010,"China, Macao SAR","import","Czech Rep.",,1650
2010,"China, Macao SAR","import","Germany",,7457
2010,"China, Macao SAR","import","China, Hong Kong SAR",,32992
2010,"China, Macao SAR","import","Japan",,4068
2010,"China, Macao SAR","import","Rep. of Korea",,26133
2010,"China, Macao SAR","import","Other Asia, nes",,11318
2010,"China, Macao SAR","import","Russian Federation",,5794
2010,"China, Macao SAR","import","Switzerland",,17083
2010,"China, Macao SAR","import","Turkey",,11247
2010,"China, Macao SAR","import","United Kingdom",,56776
2010,"China, Macao SAR","import","USA",,43918
2010,"Madagascar","import","World",,221479
2010,"Madagascar","import","Belgium",,93
2010,"Madagascar","import","Czech Rep.",,18629
2010,"Madagascar","import","France",,196588
2010,"Madagascar","import","China, Hong Kong SAR",,92
2010,"Madagascar","import","Mauritius",,218
2010,"Madagascar","import","Other Europe, nes",,358
2010,"Madagascar","import","South Africa",,3198
2010,"Madagascar","import","Switzerland",,1179
2010,"Madagascar","import","Thailand",,319
2010,"Madagascar","import","USA",,805
2010,"Malawi","import","World",,3684333
2010,"Malawi","import","China",,2967397
2010,"Malawi","import","France",,2616
2010,"Malawi","import","Germany",,656916
2010,"Malawi","import","Kenya",,485
2010,"Malawi","import","Netherlands",,227
2010,"Malawi","import","South Africa",,52408
2010,"Malawi","import","United Arab Emirates",,74
2010,"Malawi","import","United Kingdom",,2658
2010,"Malawi","import","USA",,4
2010,"Malawi","import","Zambia",,1547
2010,"Malaysia","import","World",,24966786
2010,"Malaysia","import","Australia",,780229
2010,"Malaysia","import","Austria",,120122
2010,"Malaysia","import","Belgium",,521323
2010,"Malaysia","import","Brazil",,13063
2010,"Malaysia","import","Canada",,7622
2010,"Malaysia","import","China",,154298
2010,"Malaysia","import","Czech Rep.",,177047
2010,"Malaysia","import","France",,448162
2010,"Malaysia","import","Germany",,1177704
2010,"Malaysia","import","China, Hong Kong SAR",,2353
2010,"Malaysia","import","Italy",,1623919
2010,"Malaysia","import","Japan",,24947
2010,"Malaysia","import","Rep. of Korea",,5772198
2010,"Malaysia","import","Malaysia",,32857
2010,"Malaysia","import","Mexico",,1721
2010,"Malaysia","import","Other Asia, nes",,109068
2010,"Malaysia","import","Netherlands",,123573
2010,"Malaysia","import","Pakistan",,10376
2010,"Malaysia","import","Philippines",,12300
2010,"Malaysia","import","Poland",,366063
2010,"Malaysia","import","Russian Federation",,5011
2010,"Malaysia","import","India",,881184
2010,"Malaysia","import","Singapore",,69541
2010,"Malaysia","import","Slovakia",,558030
2010,"Malaysia","import","Slovenia",,100188
2010,"Malaysia","import","South Africa",,72948
2010,"Malaysia","import","Spain",,78950
2010,"Malaysia","import","Sweden",,921434
2010,"Malaysia","import","Switzerland",,1027606
2010,"Malaysia","import","Thailand",,6226
2010,"Malaysia","import","United Arab Emirates",,2399
2010,"Malaysia","import","Turkey",,21873
2010,"Malaysia","import","United Kingdom",,771600
2010,"Malaysia","import","USA",,8970851
2010,"Maldives","import","World",,2019
2010,"Maldives","import","India",,182
2010,"Maldives","import","Singapore",,1838
2010,"Mali","import","World",,1243516
2010,"Mali","import","France",,808373
2010,"Mali","import","Guinea",,202
2010,"Mali","import","Italy",,156072
2010,"Mali","import","Russian Federation",,95683
2010,"Mali","import","Spain",,96701
2010,"Mali","import","United Arab Emirates",,15998
2010,"Mali","import","Turkey",,70486
2010,"Malta","import","World",,2183460
2010,"Malta","import","Australia",,221
2010,"Malta","import","Austria",,10235
2010,"Malta","import","Canada",,486
2010,"Malta","import","China",,287977
2010,"Malta","import","Czech Rep.",,101049
2010,"Malta","import","Denmark",,9417
2010,"Malta","import","Finland",,19918
2010,"Malta","import","France",,22007
2010,"Malta","import","Germany",,58239
2010,"Malta","import","Greece",,104743
2010,"Malta","import","China, Hong Kong SAR",,273
2010,"Malta","import","Israel",,32774
2010,"Malta","import","Italy",,858135
2010,"Malta","import","Japan",,192499
2010,"Malta","import","Other Asia, nes",,849
2010,"Malta","import","Nepal",,105
2010,"Malta","import","Pakistan",,332
2010,"Malta","import","Slovenia",,2208
2010,"Malta","import","South Africa",,739
2010,"Malta","import","Spain",,115235
2010,"Malta","import","Sweden",,5849
2010,"Malta","import","Switzerland",,6838
2010,"Malta","import","United Arab Emirates",,124
2010,"Malta","import","Turkey",,93329
2010,"Malta","import","United Kingdom",,106508
2010,"Malta","import","USA",,153373
2010,"Mauritania","import","World",,39160
2010,"Mauritania","import","China",,18326
2010,"Mauritania","import","France",,767
2010,"Mauritania","import","Spain",,20068
2010,"Mauritius","import","World",,230214
2010,"Mauritius","import","Australia",,2179
2010,"Mauritius","import","Austria",,15680
2010,"Mauritius","import","Brazil",,3123
2010,"Mauritius","import","China",,56
2010,"Mauritius","import","Czech Rep.",,6587
2010,"Mauritius","import","Finland",,19592
2010,"Mauritius","import","France",,3421
2010,"Mauritius","import","Djibouti",,284
2010,"Mauritius","import","Germany",,82433
2010,"Mauritius","import","Italy",,36802
2010,"Mauritius","import","Japan",,830
2010,"Mauritius","import","Russian Federation",,2769
2010,"Mauritius","import","South Africa",,2086
2010,"Mauritius","import","Spain",,102
2010,"Mauritius","import","Sweden",,6257
2010,"Mauritius","import","USA",,48013
2010,"Mexico","import","World",,81259887
2010,"Mexico","import","Australia",,2391
2010,"Mexico","import","Austria",,4248772
2010,"Mexico","import","Belgium",,2105747
2010,"Mexico","import","Brazil",,280087
2010,"Mexico","import","Canada",,269693
2010,"Mexico","import","China",,654548
2010,"Mexico","import","Czech Rep.",,4365235
2010,"Mexico","import","Finland",,245502
2010,"Mexico","import","France",,925754
2010,"Mexico","import","Germany",,2131628
2010,"Mexico","import","Greece",,1145
2010,"Mexico","import","China, Hong Kong SAR",,475
2010,"Mexico","import","Hungary",,612
2010,"Mexico","import","Israel",,3487261
2010,"Mexico","import","Italy",,26232323
2010,"Mexico","import","Japan",,481885
2010,"Mexico","import","Rep. of Korea",,23146
2010,"Mexico","import","Other Asia, nes",,432423
2010,"Mexico","import","Morocco",,2139
2010,"Mexico","import","Pakistan",,326
2010,"Mexico","import","Philippines",,11960
2010,"Mexico","import","Portugal",,411688
2010,"Mexico","import","India",,213
2010,"Mexico","import","South Africa",,376918
2010,"Mexico","import","Spain",,2581577
2010,"Mexico","import","Switzerland",,5348
2010,"Mexico","import","Turkey",,439526
2010,"Mexico","import","United Kingdom",,202153
2010,"Mexico","import","USA",,31339331
2010,"Mexico","import","Areas, nes",,81
2010,"Montenegro","import","World",,2901711
2010,"Montenegro","import","Albania",,52815
2010,"Montenegro","import","Austria",,6892
2010,"Montenegro","import","Bosnia Herzegovina",,73160
2010,"Montenegro","import","China",,4245
2010,"Montenegro","import","Croatia",,23974
2010,"Montenegro","import","Czech Rep.",,70220
2010,"Montenegro","import","Germany",,1997768
2010,"Montenegro","import","Greece",,21429
2010,"Montenegro","import","Italy",,91890
2010,"Montenegro","import","Other Asia, nes",,1922
2010,"Montenegro","import","Russian Federation",,19027
2010,"Montenegro","import","Serbia",,130057
2010,"Montenegro","import","India",,60
2010,"Montenegro","import","Slovakia",,353
2010,"Montenegro","import","Turkey",,53882
2010,"Montenegro","import","United Kingdom",,132
2010,"Montenegro","import","USA",,2992
2010,"Montenegro","import","Areas, nes",,350892
2010,"Morocco","import","World",,33422197
2010,"Morocco","import","Austria",,45608
2010,"Morocco","import","Canada",,6011
2010,"Morocco","import","China",,9081326
2010,"Morocco","import","Cyprus",,202805
2010,"Morocco","import","Czech Rep.",,8067
2010,"Morocco","import","France",,10140519
2010,"Morocco","import","Germany",,14692
2010,"Morocco","import","Greece",,78993
2010,"Morocco","import","Iceland",,332989
2010,"Morocco","import","Italy",,4404450
2010,"Morocco","import","Poland",,13
2010,"Morocco","import","Portugal",,733955
2010,"Morocco","import","Russian Federation",,247914
2010,"Morocco","import","Spain",,2014027
2010,"Morocco","import","Sweden",,430
2010,"Morocco","import","United Arab Emirates",,10952
2010,"Morocco","import","Turkey",,85621
2010,"Morocco","import","United Kingdom",,5553801
2010,"Morocco","import","USA",,460024
2010,"Mozambique","import","World",,72762
2010,"Mozambique","import","China",,81
2010,"Mozambique","import","Japan",,777
2010,"Mozambique","import","Portugal",,65364
2010,"Mozambique","import","South Africa",,5072
2010,"Mozambique","import","Sweden",,191
2010,"Mozambique","import","Switzerland",,952
2010,"Mozambique","import","United Arab Emirates",,325
2010,"Oman","import","World",,34365263
2010,"Oman","import","Australia",,23839
2010,"Oman","import","Austria",,10112
2010,"Oman","import","Belgium",,49347
2010,"Oman","import","China",,4081
2010,"Oman","import","Czech Rep.",,4588
2010,"Oman","import","France",,32045139
2010,"Oman","import","Germany",,563892
2010,"Oman","import","Italy",,49405
2010,"Oman","import","Kuwait",,4034
2010,"Oman","import","Mexico",,263
2010,"Oman","import","Netherlands",,130859
2010,"Oman","import","Pakistan",,5202
2010,"Oman","import","Singapore",,54770
2010,"Oman","import","Sweden",,481052
2010,"Oman","import","Switzerland",,31355
2010,"Oman","import","United Arab Emirates",,78507
2010,"Oman","import","United Kingdom",,653635
2010,"Oman","import","USA",,174016
2010,"Oman","import","Yemen",,1170
2010,"Namibia","import","World",,7881976
2010,"Namibia","import","Australia",,1520
2010,"Namibia","import","Austria",,50421
2010,"Namibia","import","Botswana",,26561
2010,"Namibia","import","Brazil",,92445
2010,"Namibia","import","Canada",,1780
2010,"Namibia","import","China",,3388024
2010,"Namibia","import","Dem. Rep. of the Congo",,185
2010,"Namibia","import","Croatia",,47321
2010,"Namibia","import","Czech Rep.",,266812
2010,"Namibia","import","Finland",,142497
2010,"Namibia","import","France",,7085
2010,"Namibia","import","Germany",,711151
2010,"Namibia","import","China, Hong Kong SAR",,1413
2010,"Namibia","import","Israel",,9266
2010,"Namibia","import","Italy",,11106
2010,"Namibia","import","Netherlands",,93
2010,"Namibia","import","South Africa",,1742638
2010,"Namibia","import","Zimbabwe",,407
2010,"Namibia","import","Spain",,366266
2010,"Namibia","import","Sweden",,55493
2010,"Namibia","import","Switzerland",,29580
2010,"Namibia","import","United Arab Emirates",,392
2010,"Namibia","import","Turkey",,116038
2010,"Namibia","import","United Kingdom",,849
2010,"Namibia","import","USA",,812636
2010,"Nepal","import","World",,3533548
2010,"Nepal","import","China",,2358491
2010,"Nepal","import","Germany",,15322
2010,"Nepal","import","China, Hong Kong SAR",,234867
2010,"Nepal","import","Netherlands",,525
2010,"Nepal","import","India",,726755
2010,"Nepal","import","Singapore",,67995
2010,"Nepal","import","Switzerland",,128264
2010,"Nepal","import","United Kingdom",,1328
2010,"Netherlands","import","World",,252832088
2010,"Netherlands","import","Australia",,9280
2010,"Netherlands","import","Austria",,218752
2010,"Netherlands","import","Belgium",,8095145
2010,"Netherlands","import","Brazil",,588641
2010,"Netherlands","import","Canada",,8362950
2010,"Netherlands","import","China",,125948
2010,"Netherlands","import","Czech Rep.",,576709
2010,"Netherlands","import","Denmark",,2874267
2010,"Netherlands","import","Finland",,3454954
2010,"Netherlands","import","France",,25860449
2010,"Netherlands","import","Germany",,43682760
2010,"Netherlands","import","Israel",,43750
2010,"Netherlands","import","Italy",,11188164
2010,"Netherlands","import","Japan",,18561
2010,"Netherlands","import","Rep. of Korea",,60985
2010,"Netherlands","import","Other Asia, nes",,1326
2010,"Netherlands","import","New Zealand",,9280
2010,"Netherlands","import","Norway",,4124467
2010,"Netherlands","import","Pakistan",,6629
2010,"Netherlands","import","Portugal",,2652
2010,"Netherlands","import","Serbia",,393753
2010,"Netherlands","import","India",,5303
2010,"Netherlands","import","Singapore",,182956
2010,"Netherlands","import","Viet Nam",,10606
2010,"Netherlands","import","South Africa",,705309
2010,"Netherlands","import","Spain",,698680
2010,"Netherlands","import","Sweden",,93680158
2010,"Netherlands","import","Switzerland",,8093819
2010,"Netherlands","import","Turkey",,92804
2010,"Netherlands","import","United Kingdom",,6510851
2010,"Netherlands","import","USA",,33152178
2010,"Aruba","import","World",,44922
